,nsga3_adaptation,custom_adaptation,anchors_adaptation,wip_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,wip_confidence,nsga3_score,custom_score,anchors_score,wip_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_diff_anchors_wip,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],score_improvement_anchors_WIP[%],nsga3_time,custom_time,anchors_time,wip_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom,speed-up_WIP_anchors,iterations_anchors,iterations_wip
18,"[ 0.73294281 39.80714725 98.52050736 95.663       1.         54.9202
 74.5786     86.9149      1.        ]","[ 5.07034141 88.88438889 97.96868182 95.663       1.         54.9202
 74.5786     86.9149      1.        ]",[ 1.2677 89.968  62.6912 95.663   1.     54.9202 74.5786 86.9149  1.    ],[ 0.     83.611  80.027  95.663   1.     54.9202 74.5786 86.9149  1.    ],[0.59037146 0.28143398 0.72535462 0.62973062],[0.34623864 0.2719967  0.71659914 0.59358484],[[0.52453338 0.1074951  0.73649675 0.52644158]],[0.48475144 0.04916296 0.73649675 0.52644158],66.74228819060863,22.554270707070714,52.94549999999998,40.69900000000001,-44.18801748353792,30.391229292929268,-13.796788190608652,12.246499999999969,-0.6620692619549063,1.3474711591273791,-0.2067173386565133,0.30090419912037064,0.2354118824005127,0.028591632843017578,0.011199235916137695,0.049688100814819336,8.233593502443254,21.020352117173694,2.552998531071041,4.43674025504013,42,60
19,"[ 3.52271846 98.86436674 99.82354399 28.0694     40.         23.1933
 64.6552     74.2998      0.        ]","[24.23237879 73.77737778 97.96868182 28.0694     40.         23.1933
 64.6552     74.2998      0.        ]","[ 36.3519 100.      99.9311  28.0694  40.      23.1933  64.6552  74.2998
   0.    ]",[51.9899 80.158  65.8461 28.0694 40.     23.1933 64.6552 74.2998  0.    ],[0.73325818 0.87833871 0.15255338 0.28723776],[0.73187258 0.9119658  0.11390321 0.26254258],[0.74174153 0.8677945  0.10341192 0.28723776],[0.59937022 0.82503472 0.04136127 0.16888842],76.76540773327952,124.41691919191919,108.3513999999999,177.91639999999998,47.651511458639675,-16.065519191919293,31.585992266720382,-69.56500000000008,0.6207419834752168,-0.12912648292743403,0.4114612714162287,-0.3909982441191486,0.2203662395477295,0.03591418266296387,0.042299509048461914,0.045235633850097656,6.135911308792777,5.209664237361696,0.8490449055051095,1.0694127394781785,228,36
20,"[35.61232987 80.1913476  97.9133133  81.603      72.         52.4819
 32.9429     44.3276      0.        ]","[35.3261899  79.79683434 97.96868182 81.603      72.         52.4819
 32.9429     44.3276      0.        ]","[ 28.785  100.      97.0705  81.603   72.      52.4819  32.9429  44.3276
   0.    ]",[37.098  90.847  79.244  81.603  72.     52.4819 32.9429 44.3276  0.    ],[0.69320452 0.92355735 0.33117395 0.37449333],[0.69320452 0.91308348 0.33117395 0.37449333],[0.66505022 0.91308348 0.33117395 0.35496825],[0.64578959 0.91166165 0.14233567 0.3130437 ],75.90466897298239,75.95767373737374,50.11149999999998,85.40400000000005,0.05300476439134627,-25.84617373737376,-25.793168972982414,-35.292500000000075,0.0006983070357663091,-0.3402707385002046,-0.3398100449151984,-0.4132417685354322,0.18457865715026855,0.026715755462646484,0.02980971336364746,0.07819414138793945,6.908981383975584,6.191896409690397,0.8962097399844838,2.623109468851725,144,144
21,"[24.39976229 99.99733954 99.10163164 95.2151     62.         63.6152
 77.9988     89.2558      0.        ]","[24.23237879 98.98167172 97.96868182 95.2151     62.         63.6152
 77.9988     89.2558      0.        ]",[30.984  89.7364 83.627  95.2151 62.     63.6152 77.9988 89.2558  0.    ],[18.984  79.7204 77.209  95.2151 62.     63.6152 77.9988 89.2558  0.    ],[0.34921676 0.9283785  0.39566219 0.27717045],[0.34921676 0.9283785  0.39566219 0.27717045],[0.18552068 0.90486908 0.16045709 0.20498272],[0.18552068 0.91019262 0.16045709 0.20498272],30.08569111570256,32.066925252525266,62.40549999999996,66.83949999999999,1.9812341368227067,30.338574747474695,32.3198088842974,-4.434000000000026,0.06585303721969829,0.946101770237093,1.074258482545837,-0.0663380186865555,0.18381214141845703,0.015997648239135742,0.30533790588378906,0.046242713928222656,11.48994768923531,0.6019958147234282,0.05239325983071493,0.1514476684261486,1002,13
22,"[35.82270087 26.08812759 49.93383365 92.3418     85.         30.947
 76.3369     55.2163      1.        ]","[47.08739798 64.67036667 37.96868182 92.3418     85.         30.947
 76.3369     55.2163      1.        ]",[10.7398 75.65   55.43   92.3418 85.     30.947  76.3369 55.2163  1.    ],[10.7398 75.65   55.43   92.3418 85.     30.947  76.3369 55.2163  1.    ],[0.91854243 0.80244531 0.8275702  0.8871794 ],[0.95687407 0.80531565 0.86262286 0.93188264],[[0.95608318 0.82316445 0.94612594 0.93627229]],[0.95608318 0.82316445 0.94612594 0.93627229],167.45893962875556,152.1065494949495,87.31799999999998,87.31799999999998,-15.352390133806068,-64.7885494949495,-80.14093962875558,0.0,-0.09167853425945019,-0.42594187896623564,-0.4785706860823452,0.0,5.644821643829346,0.41172194480895996,1e-10,0.020203590393066406,13.710276352766568,56448216438.29346,4117219448.0895996,202035903.93066406,0,0
23,"[ 0.32320842 41.0991581  98.12810232 69.6464     15.         22.0301
 89.3633     32.032       1.        ]","[18.18120909 79.88438889 97.96868182 69.6464     15.         22.0301
 89.3633     32.032       1.        ]",[19.     61.8258 78.1192 69.6464 15.     22.0301 89.3633 32.032   1.    ],[50.136  76.4635 99.0037 69.6464 15.     22.0301 89.3633 32.032   1.    ],[0.96631581 0.86560285 0.88275671 0.71893069],[0.95789473 0.85679252 0.59592126 0.80899147],[[0.9583543  0.7379086  0.52920234 0.74897188]],[0.95242503 0.80007933 0.65305802 0.78068294],91.44954800191721,70.68173838383836,109.40859999999998,105.02240000000006,-20.767809618078843,38.726861616161614,17.95905199808277,4.386199999999917,-0.2270958148163122,0.5479047700532597,0.19638207503995828,0.0417644235896334,0.2151627540588379,0.056992530822753906,0.14486145973205566,0.10288119316101074,3.775279864794766,1.4853001927276976,0.393427837384565,0.7102040346086936,1002,432
24,"[ 3.55009144 99.80424327 99.80109455 55.2451     35.         25.4352
 78.7958     38.7414      0.        ]","[24.23237879 98.98167172 97.96868182 55.2451     35.         25.4352
 78.7958     38.7414      0.        ]","[ 36.907  100.     100.      55.2451  35.      25.4352  78.7958  38.7414
   0.    ]",[37.938  63.1535 77.209  55.2451 35.     25.4352 78.7958 38.7414  0.    ],[0.85637993 0.92446091 0.19595626 0.20555848],[0.86168617 0.93470937 0.14823321 0.20555848],[0.80835104 0.91166165 0.14823321 0.20555848],[0.84674877 0.90863671 0.06711944 0.13425511],48.699653623192944,72.0369252525253,81.66190000000006,142.3304,23.33727162933235,9.624974747474766,32.962246376807116,-60.66849999999994,0.47920816459807636,0.13361168197746415,0.676847655464823,-0.42625117332628826,0.21216988563537598,0.01277303695678711,0.1327815055847168,0.03876304626464844,16.610762683391197,1.5978873315305804,0.09619590394415056,0.2919310644502142,1002,7
25,"[24.3992681  66.29266871 79.47981847 68.4117      2.         30.007
 61.5307     40.4169      0.        ]","[24.23237879 65.66063838 97.96868182 68.4117      2.         30.007
 61.5307     40.4169      0.        ]",[ 8.1603 92.8376 79.209  68.4117  2.     30.007  61.5307 40.4169  0.    ],[10.1698 98.8296 77.209  68.4117  2.     30.007  61.5307 40.4169  0.    ],[0.20334518 0.50171388 0.04702514 0.08366495],[0.20334518 0.38917035 0.06478177 0.09035741],[0.21482083 0.3578078  0.04702514 0.08979275],[0.21482083 0.36295931 0.02068156 0.06678405],110.21508091492763,92.19135858585861,67.702,65.71949999999998,-18.023722329069017,-24.48935858585861,-42.51308091492763,1.982500000000016,-0.16353226962634174,-0.26563616114900246,-0.38572834644781917,0.030166084647631472,0.25016188621520996,0.01278996467590332,0.2800722122192383,0.04403376579284668,19.55923198806972,0.893204949655574,0.045666667801700506,0.15722290135080377,1002,11
26,"[35.5194302  80.32694037 99.89414125 52.3071     99.         42.6652
 17.5488     48.0001      0.        ]","[35.3261899  79.79683434 93.93864545 52.3071     99.         42.6652
 17.5488     48.0001      0.        ]",[37.2117 95.5901 81.418  52.3071 99.     42.6652 17.5488 48.0001  0.    ],[ 5.9642 45.2501 78.209  52.3071 99.     42.6652 17.5488 48.0001  0.    ],[0.75365425 0.92355735 0.13426671 0.36744583],[0.75365425 0.91308348 0.13426671 0.36744583],[0.72887768 0.91166165 0.07814663 0.43574773],[0.65851916 0.91435227 0.09191007 0.26211715],102.99124858019354,109.28361010101008,107.8965,130.19799999999998,6.2923615208165415,-1.3871101010100801,4.905251419806461,-22.301499999999976,0.06109607959473402,-0.012692755114220548,0.04762784690377858,-0.17128911350404752,0.18884754180908203,0.029990196228027344,0.05439257621765137,0.04171490669250488,6.296975864152383,3.471935968861089,0.5513656148225424,0.7669227970667005,204,13
27,"[ 0.90177234 81.58896456 99.59383459 49.0411      4.         52.0106
 19.3496     28.4624      1.        ]","[ 5.07034141 44.9052     51.639      49.0411      4.         52.0106
 19.3496     28.4624      1.        ]",[35.7431 66.4132 62.278  49.0411  4.     52.0106 19.3496 28.4624  1.    ],[18.9115 80.9925 51.315  49.0411  4.     52.0106 19.3496 28.4624  1.    ],[0.45172775 0.67659973 0.60357661 0.63992811],[0.28801179 0.56407968 0.65478073 0.5166234 ],[[0.27652331 0.35803874 0.65478073 0.55203739]],[0.27443537 0.30705976 0.65478073 0.57495879],70.67787319426498,159.4850414141414,158.0108,137.5629,88.80716821987642,-1.474241414141403,87.33292680573501,20.447899999999976,1.2565059502537848,-0.009243759797592425,1.2356473512678008,0.1486440021255729,0.21370577812194824,0.025428295135498047,0.012022733688354492,0.06292343139648438,8.404251129821667,17.775140301822436,2.1150177484284214,5.233704166418784,60,102
